bom,bom版本,機台,machine_ver,製程,順序,process_ver,version,CREATE_DATE,factoryNo,HIBERVERSION,LAST_UPDATE_TIMESTAMP,lastVersion,mark,compareOperationSpec,effectForAdditinalProcess,estimatedEnterPeople,loadingTime,matchedOperationSpec,note,occupiedProductionTimeOnLoading,occupiedProductionTimeOnUnloading,occupiedProductionTimeOnWorking,parallelProcess,peopleInSOP,periodForAmountOfLot,postprocessTime,preprocessTime,quantityOfALot,ratioOfLearning,排程運算比率(ratioOfSchedulingCaculation),sameRegionAsPreProcess,studyTime,timeOfWarnUp,unitOfTime,unloadingTime,wayOfWorkingWithPreProcess,工作時間(workingTime),changingLineGroup_Id,productionGroup_Id,指定機台,限制機台,前置時間
BCRE25256DN,D,MS-032,0,BXBY,34,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,25.46,NULL,NULL,NULL,NULL,NULL
BCRE25256DN,D,MS-031,0,BXBY,34,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,25.46,NULL,NULL,NULL,NULL,NULL
BCRE25256DN,D,MS-019,0,BXBY,34,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,25.46,NULL,NULL,NULL,NULL,NULL
BCRE25256DN,D,MS-017,0,BXBY,34,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,25.46,NULL,NULL,NULL,NULL,NULL
BCRE25256DN,D,MS-018,0,BXBY,34,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,25.46,NULL,NULL,NULL,NULL,NULL
BCRE25256DN,D,MS-016,0,BXBY,34,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,25.46,NULL,NULL,NULL,NULL,NULL
BCRE25256DN,D,MS-026,0,BXBY,34,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,25.46,NULL,NULL,NULL,NULL,NULL
BCRE25256DN,D,MS-020,0,BXBY,34,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,25.46,NULL,NULL,NULL,NULL,NULL
BCRE25256DN,D,MS-027,0,BXBY,34,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,25.46,NULL,NULL,NULL,NULL,NULL
BCRE25256DN,D,MS-041,0,BXBW-A,38,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,6.25,NULL,NULL,NULL,NULL,NULL
BCRE25256DN,D,MS-034,0,BXBW-A,38,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,6.25,NULL,NULL,NULL,NULL,NULL
BCRE25256DN,D,LS-068,0,BXC3,39,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,26.14,NULL,NULL,NULL,NULL,NULL
BCRE25256DN,D,LS-067,0,BXC3,39,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,26.14,NULL,NULL,NULL,NULL,NULL
BCRE25256DN,D,LS-064,0,BXC3,39,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,26.14,NULL,NULL,NULL,NULL,NULL
BCRE25256DN,D,LS-058,0,BXC3,39,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,26.14,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,CR-051,0,PDGF,1,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,8.6,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,CR-046,0,PDCA,2,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,16.04,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,CR-022,0,PDCA,2,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,16.04,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,SP-007,0,PDSA,4,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,24,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,SP-006,0,PDSA,4,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,24,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,SP-005,0,PDSA,4,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,24,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,SP-004,0,PDSA,4,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,24,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,PL-024,0,PDRF,5,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,8.1,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,DR-007,0,PDBA,6,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,15.94,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,DR-006,0,PDBA,6,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,15.94,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,DR-005,0,PDBA,6,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,15.94,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,DR-004,0,PDBA,6,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,15.94,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,DR-003,0,PDBA,6,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,15.94,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,DR-001,0,PDBA,6,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,15.94,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,EX-019,0,PDEE,7,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,64.8,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,EX-018,0,PDEE,7,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,64.8,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,EX-016,0,PDEE,7,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,64.8,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,EX-017,0,PDEE,7,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,64.8,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,EX-015,0,PDEE,7,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,64.8,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,EX-007,0,PDEE,7,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,64.8,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,EX-002,0,PDEE,7,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,64.8,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,EX-004,0,PDEE,7,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,64.8,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,DM-005,0,PDDC,8,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,15.61,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,PL-017,0,PDPA,9,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,47.5,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,PL-015,0,PDPA,9,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,47.5,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,PL-013,0,PDPA,9,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,47.5,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,PL-012,0,PDPA,9,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,47.5,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,PL-011,0,PDPA,9,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,47.5,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,PL-007,0,PDPA,9,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,47.5,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,PL-006,0,PDPA,9,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,47.5,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,PL-002,0,PDPA,9,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,47.5,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,ME-005,0,PDTH,10,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,9.6,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,ME-004,0,PDTH,10,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,9.6,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,GP-007,0,PDAB,12,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,17.28,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,GP-005,0,PDAB,12,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,17.28,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,EX-017,0,PDEA,15,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,64.8,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,EX-015,0,PDEA,15,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,64.8,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,EX-012,0,PDEA,15,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,64.8,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,EX-007,0,PDEA,15,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,64.8,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,EX-002,0,PDEA,15,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,64.8,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,EX-006,0,PDEA,15,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,64.8,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,EX-004,0,PDEA,15,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,64.8,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,DM-004,0,PDDT,16,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,15.61,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,DK-012,0,PDH3,21,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,161,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,DK-010,0,PDH3,21,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,161,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,DK-009,0,PDH3,21,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,161,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,DK-008,0,PDH3,21,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,161,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,DK-007,0,PDH3,21,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,161,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,DK-003,0,PDH3,21,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,161,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,DK-011,0,PDH3,21,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,161,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,DK-004,0,PDH3,21,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,161,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,DK-002,0,PDH3,21,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,161,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,DK-001,0,PDH3,21,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,161,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,DM-004,0,PDDR,22,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,140,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,EX-019,0,PDEZ,23,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,80,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,EX-018,0,PDEZ,23,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,80,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,EX-016,0,PDEZ,23,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,80,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,EX-017,0,PDEZ,23,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,80,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,EX-015,0,PDEZ,23,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,80,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,EX-012,0,PDEZ,23,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,80,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,EX-007,0,PDEZ,23,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,80,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,EX-002,0,PDEZ,23,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,80,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,EX-006,0,PDEZ,23,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,80,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,EX-004,0,PDEZ,23,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,80,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,SB-001,0,PDGA,25,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,6.35,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,ES-001,0,PDQ1,26,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,18,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,LS-065,0,BXBF,29,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,22.33,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,LS-063,0,BXBF,29,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,22.33,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,LS-055,0,BXBF,29,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,22.33,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,LS-054,0,BXBF,29,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,22.33,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,LS-052,0,BXBF,29,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,22.33,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,LS-051,0,BXBF,29,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,22.33,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,LS-044,0,BXBF,29,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,22.33,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,LS-033,0,BXBF,29,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,22.33,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,LS-031,0,BXBF,29,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,22.33,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,LS-026,0,BXBF,29,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,22.33,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,LS-025,0,BXBF,29,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,22.33,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,LK-013,0,BXBB,30,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,40,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,LK-012,0,BXBB,30,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,40,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,LK-009,0,BXBB,30,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,40,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,LK-008,0,BXBB,30,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,40,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,LK-007,0,BXBB,30,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,40,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,LK-006,0,BXBB,30,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,40,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,LK-004,0,BXBB,30,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,40,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,AT-001,0,BTB2,31,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,30,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,FT-093,0,BTA1,33,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,53.62,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,FT-086,0,BTA1,33,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,53.62,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,FT-056,0,BTA1,33,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,53.62,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,FT-044,0,BTA1,33,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,53.62,NULL,NULL,NULL,NULL,NULL
BCRE25499ECLAN,X0,FT-092,0,BTA1,33,0,0,01:48.2,AA,0,2018/3/1 12:00:00,1,NULL,,0,0,0,,,1,1,1,0,1,0,0,0,24,1,100,0,0,0,0,0,0,53.62,NULL,NULL,NULL,NULL,NULL
